subject,story_id,noise_condition,recall_index,recall_events,random_events,diagonal_score,reversed_score,event_number
10,2,-4SNR,1,0.14679428308213455,0.15452584930931745,0.0445913585333196,0.13400090194092537,6
10,2,-4SNR,1,0.43780219670180015,0.13927719427130347,0.04301564413316396,0.04301564413316396,7
10,2,-4SNR,2,0.28069889335210174,0.14482826682310207,0.13683144791201748,0.05903180110664789,8
10,2,-4SNR,7,0.2021923923679061,0.14779837439783702,0.01690352450761607,0.2567878922477426,9
10,2,-4SNR,11,0.4257061925647452,0.13794330498267476,0.00693174876161375,0.08682871398916622,10
10,2,-4SNR,7,0.21513553075039196,0.1640227745442037,0.08069858936725376,0.15909708632311373,11
10,2,-4SNR,5,0.1861484297215642,0.15339446632572418,-1.6951625639441e-4,0.07380457064464814,12
10,2,-4SNR,8,0.20772151912315032,0.15461555475858826,0.04062176345544226,0.01691568390153465,13
10,3,+2SNR,1,0.21542361972888852,0.14412540941066102,0.21542361972888852,0.2550740680919279,1
10,3,+2SNR,1,0.2513937771957394,0.1416351122702668,0.1292914566762664,0.19522384712413351,2
10,3,+2SNR,1,0.09487071890742536,0.1862304173563032,0.05061330689614371,0.1977171084109478,3
10,3,+2SNR,2,0.2009697844171824,0.11086069399189136,0.11515439186017935,0.41533426906176174,4
10,3,+2SNR,2,0.05976942078799997,0.2977191571187086,-0.00692163462453935,-0.00692163462453935,5
10,3,+2SNR,3,0.5624860447604083,0.16585126035072473,0.3763614446742859,0.14418210178198243,6
10,3,+2SNR,6,0.21192206218991896,0.11353093223191184,0.16048342454664838,0.0057780061778232,7
10,3,+2SNR,6,0.2716733573983503,0.13558499765027135,0.16387018612313786,0.11575982970450324,8
10,3,+2SNR,6,0.30477091813327883,0.22659577386146512,0.1841715526910064,0.04004758252156703,9
12,1,+2SNR,12,0.36044988020139657,0.1134678357516254,0.05499066741379757,0.17898869247945468,1
12,1,+2SNR,14,0.19287724927875663,0.11266178142718417,0.13475021181830274,0.1800124827898319,2
12,1,+2SNR,3,0.32507991480388476,0.13143298963183303,0.32507991480388476,0.13180394724564048,3
12,1,+2SNR,3,0.39447915746471846,0.12735024139467016,0.3918905604477297,0.1998428577174814,4
12,1,+2SNR,5,0.25625163998269695,0.12018702122099575,0.25625163998269695,0.3734000178989424,5
12,1,+2SNR,11,0.27036573310796913,0.15605311385385906,0.2532435183276834,0.20579408914510547,6
12,1,+2SNR,5,0.4749950110671644,0.1582591801872566,0.20732730952948947,0.15726999688907367,7
12,1,+2SNR,8,0.40210482173734585,0.1737986411137249,0.40210482173734585,0.07136449193473267,8
12,1,+2SNR,2,0.20558783925559304,0.136062308160338,0.131562649694219,0.18976468711735212,9
12,1,+2SNR,11,0.379975606106231,0.1056437657162938,0.3242136473968098,0.27364079944569114,10
12,1,+2SNR,10,0.25898629022881164,0.1137811837338199,0.21729891938991763,0.21729891938991763,11
12,1,+2SNR,14,0.3875792506290753,0.1457102307200547,0.285319820669708,0.21308275172856883,12
12,1,+2SNR,5,0.3242987886942885,0.18987100274335317,0.28015465829532527,0.16737261399832673,13
12,1,+2SNR,13,0.3304443149805577,0.16703292552650728,0.2298214347031255,0.1616631527033704,14
12,1,+2SNR,19,0.33697770293885787,0.14468538211544227,0.07876027724750881,0.0907365522276427,15
12,1,+2SNR,17,0.28995394194791707,0.13476700396882185,0.2236091977941014,0.13399088832193612,16
12,1,+2SNR,17,0.47129872135448425,0.13912609103757445,0.47129872135448425,0.10178737215156076,17
12,1,+2SNR,17,0.382899020722901,0.15726784046916642,0.06872864954431702,0.08724114796447527,18
12,1,+2SNR,17,0.4105031822810716,0.15731702665322403,0.2573745319120292,0.16889495223606782,19
12,1,+2SNR,10,0.3185252095868903,0.13933739426288438,0.24559327981774587,0.11551494471202745,20
12,1,+2SNR,21,0.27938132339250543,0.1282335706988766,0.27938132339250543,0.10006821011692558,21
12,2,clear,2,0.3824531513957885,0.09750359164486194,0.37632913592155665,0.25692419712787407,1
12,2,clear,2,0.3729218130888778,0.14192814889902391,0.3729218130888778,0.14864988018320302,2
12,2,clear,4,0.43032015299048465,0.1410399185081437,0.3930516347012156,0.15006648396214456,3
12,2,clear,4,0.4246743118718379,0.1749538464328012,0.4246743118718379,0.07396832356840467,4
12,2,clear,8,0.273252038294058,0.18517083490074324,0.19087516715040148,0.17666330467677802,5
12,2,clear,10,0.3317436438831537,0.18162594227229503,0.25873286570835236,0.1794239031841547,6
12,2,clear,4,0.4960115159088888,0.13936397243035692,0.34669395914157536,0.34669395914157536,7
12,2,clear,8,0.4485657877955779,0.1732671696007373,0.4485657877955779,0.2462188686503755,8
12,2,clear,8,0.29059434979924353,0.1562802643852765,0.27122086587209154,0.18682304568828983,9
12,2,clear,8,0.33516931584647425,0.15515672547767798,0.2260792706927575,0.09491075445022812,10
12,2,clear,8,0.5128740987468232,0.1763164605966189,0.20562167844972457,0.18116881747638328,11
12,2,clear,10,0.27460170694782277,0.1585633021101031,0.09602174685594372,0.18200051176743223,12
12,2,clear,6,0.4420258701559394,0.15421305363080107,0.3360924394264112,0.07314856859174632,13
12,3,-4SNR,1,0.18109596931916863,0.09750268556830664,0.18109596931916863,0.07939552483913889,1
12,3,-4SNR,1,0.212451563021233,0.05346543416541647,0.05812584040694563,0.14416356721801887,2
12,3,-4SNR,1,0.08252489140277532,0.11647671303327542,0.03733560689722619,0.12612133163326603,3
12,3,-4SNR,2,0.13687929414555294,0.08977634114373767,0.0924785602169272,0.19861226617172895,4
12,3,-4SNR,8,0.01589090690456819,0.11691109489174564,0.00166350527859794,0.00166350527859794,5
12,3,-4SNR,2,0.27004274566788367,0.06802064350888888,0.12416148366031284,0.05952019680892187,6
12,3,-4SNR,5,0.18056888870055743,0.04176984597066909,0.06925228902259907,0.00626944087940432,7
12,3,-4SNR,5,0.20544543185656952,0.08262025833346259,0.07255629729359116,0.05729324583933696,8
12,3,-4SNR,5,0.1544916588194101,0.09805725572755064,0.07505992914752131,0.03748813126673964,9
13,1,+2SNR,11,0.23152026935203307,0.1683135564306718,0.06897577133472951,0.2187883514777376,1
13,1,+2SNR,2,0.4540594660268577,0.15854899489106933,0.4540594660268577,0.09489976521129968,2
13,1,+2SNR,4,0.46829493170235326,0.16421986689799,0.31261885211506696,0.2120586591301585,3
13,1,+2SNR,6,0.4491899118856066,0.18381744424685145,0.3399837469434621,0.21725037121914376,4
13,1,+2SNR,4,0.2403273660511629,0.15880834131576377,0.18109832816508004,0.22312232391154008,5
13,1,+2SNR,11,0.4819959162317896,0.17583996576614036,0.19401516589772977,0.10067711432786686,6
13,1,+2SNR,13,0.4186924170102636,0.1895247583482243,0.25446059659844855,0.11790565568833476,7
13,1,+2SNR,15,0.4526499598126924,0.2228327727178836,0.2621141282756795,0.13986568288995474,8
13,1,+2SNR,16,0.546340450734087,0.17289408092089792,0.04593469056692614,0.232662098600355,9
13,1,+2SNR,17,0.44517294157809734,0.14940041143840305,0.1881055173811894,0.1535918930527831,10
13,1,+2SNR,1,0.2848093666740508,0.17723162812649693,0.09610856479097288,0.09610856479097288,11
13,1,+2SNR,1,0.4149850152499917,0.17848082009325028,0.2901399645013818,0.34218177878377176,12
13,1,+2SNR,12,0.25947612520034047,0.20270013778911,0.1937704325501733,0.1183331013852309,13
13,1,+2SNR,17,0.163788345261801,0.18743715046364903,0.02877194234158458,0.3601986839857305,14
13,1,+2SNR,17,0.20874702094849,0.14005733673038295,0.09750652894739573,0.15323871502658604,15
13,1,+2SNR,12,0.20882347058325856,0.12481233041075804,0.1449695757148088,0.18135587230265815,16
13,1,+2SNR,11,0.33403822055137844,0.11060253406002424,0.1484260750232561,0.12978730154642973,17
13,1,+2SNR,8,0.2539277077539739,0.1425253906537381,0.07092447812358174,0.07165869093872465,18
13,1,+2SNR,11,0.30832253293049977,0.1922232441497826,0.02943840357580202,0.01645399946307954,19
13,1,+2SNR,1,0.396705476080122,0.18129746332928223,0.02441737855319984,-0.05203237116764524,20
13,1,+2SNR,1,0.2187883514777376,0.17679097797372748,-0.10264598246472358,-0.03582132329219431,21
13,2,-4SNR,1,0.6459575338394282,0.08592338907192992,0.6459575338394282,0.14976292207952263,1
13,2,-4SNR,2,0.6049650051542625,0.13305674124191696,0.6049650051542625,0.08565906500973192,2
13,2,-4SNR,3,0.6455527456901826,0.10552380472322584,0.6455527456901826,0.10677173428390084,3
13,2,-4SNR,3,0.6513489870949767,0.16420327241184818,0.6402576253705039,0.09905525773293436,4
13,2,-4SNR,5,0.3823726916958712,0.12148047556534418,0.3823726916958712,0.10987701515819756,5
13,2,-4SNR,10,0.2839754717514721,0.12097323266039496,0.2115298027845342,0.2233764636939205,6
13,2,-4SNR,4,0.6375981155800461,0.14800439778823687,0.3710296002563486,0.3710296002563486,7
13,2,-4SNR,7,0.30381872918597863,0.2205348459563533,0.250683174997117,0.11690015178885046,8
13,2,-4SNR,12,0.2705502560405228,0.14924108994175883,0.15159953388256384,0.14975316292795557,9
13,2,-4SNR,12,0.3946026554905883,0.1049111479578634,0.20168185600548616,0.13577147613061458,10
13,2,-4SNR,6,0.2351682078836008,0.1405623260539983,0.21142980414902723,0.20441301543725837,11
13,2,-4SNR,10,0.1536274566927505,0.1850678167766706,0.11446156057953116,0.09453192193030877,12
13,2,-4SNR,4,0.22705112469441957,0.1656262323131927,0.14508751132309175,0.10398638026837378,13
13,3,clear,7,0.22782341126789576,0.16811942978472297,0.09230893300603106,0.24877690802348337,1
13,3,clear,7,0.248255574009224,0.1724242119892178,0.116775242901775,0.510101952941715,2
13,3,clear,9,0.19514897403325665,0.2111142604285507,0.10077339109760702,0.20997538795619183,3
13,3,clear,5,0.2463127532014969,0.16680631704619447,0.18336518021652304,0.37775490738833384,4
13,3,clear,6,0.06474769972877399,0.34415512997950215,0.02194681194996623,0.02194681194996623,5
13,3,clear,1,0.47338970285302295,0.225154493168292,0.32807993871665464,0.13347876326089195,6
13,3,clear,2,0.3099633358510431,0.11672105133572896,0.2120696647440519,0.10353321588789324,7
13,3,clear,2,0.510101952941715,0.18267824861968737,0.1928208971343885,0.12147162998821252,8
13,3,clear,7,0.40038774161430973,0.2909115325169177,0.2325933805690024,0.11772161925933557,9
14,1,-4SNR,1,0.655100796777495,0.19743740913054775,0.655100796777495,0.09127956537898343,1
14,1,-4SNR,2,0.396977172117345,0.19586236194003245,0.396977172117345,0.2523502243663628,2
14,1,-4SNR,4,0.5273022799102016,0.2251614713624718,0.43518375892574446,0.2143393757006127,3
14,1,-4SNR,6,0.3537253266483234,0.20819960341642865,0.3289053469861869,0.33700836113304566,4
14,1,-4SNR,5,0.4170296475655872,0.20198011144038305,0.4170296475655872,0.34194903027300805,5
14,1,-4SNR,6,0.5354665593506488,0.2499775756942302,0.5354665593506488,0.2569109975961866,6
14,1,-4SNR,5,0.556096252638282,0.28409557055499596,0.4222872656132068,0.2535092113028821,7
14,1,-4SNR,8,0.5535616576298867,0.29824142588049973,0.5535616576298867,0.20126049999427795,8
14,1,-4SNR,9,0.5018205839874199,0.24067236067306808,0.5018205839874199,0.30469204700024693,9
14,1,-4SNR,9,0.5654291962919912,0.19528106370112008,0.5407566535386084,0.398963036157746,10
14,1,-4SNR,11,0.4614487309884299,0.20097039456654248,0.4614487309884299,0.4614487309884299,11
14,1,-4SNR,11,0.5186616298165505,0.20905991925906175,0.5108642013342227,0.4424677850992996,12
14,1,-4SNR,12,0.6324010390525674,0.2604570115624498,0.5648871964170592,0.13818011032419056,13
14,1,-4SNR,13,0.5566652875802247,0.2779350026580367,0.4621543334649408,0.21129561458685853,14
14,1,-4SNR,17,0.5750568988109545,0.25035012540524504,0.432557129737259,0.25296131054560744,15
14,1,-4SNR,17,0.4359935124013557,0.2290662792894936,0.3179852192519241,0.3772734575485245,16
14,1,-4SNR,16,0.5890326490285293,0.22137166981983736,0.3633946120805928,0.37478405580569174,17
14,1,-4SNR,17,0.6505186722309689,0.2306757101789954,0.4541625718119502,0.11096382747202868,18
14,1,-4SNR,16,0.514858251439645,0.25512811125754936,0.3879129187123058,0.17420445206841853,19
14,1,-4SNR,19,0.415612396975533,0.1860180096997028,0.4141691246012943,0.24545133933169516,20
14,1,-4SNR,21,0.48809747327794384,0.16891354692981747,0.48809747327794384,0.01413241310903913,21
14,2,clear,1,0.6917545007172894,0.1246494690952572,0.6917545007172894,0.01450154080096329,1
14,2,clear,2,0.4255354860173849,0.1830035214179258,0.4255354860173849,0.1129381808549543,2
14,2,clear,2,0.3872810172678795,0.16982605143866003,0.3331737867360285,0.10286347787423596,3
14,2,clear,3,0.528346586401625,0.18662134112932904,0.21202445054600308,0.09058548630947652,4
14,2,clear,3,0.33288227311812957,0.18605899686222296,0.12244429382087647,0.25291063141963577,5
14,2,clear,5,0.38318550314929767,0.17354254452824097,0.14871545783822743,0.13254295982865513,6
14,2,clear,5,0.3888614703196466,0.1834051651564,0.19671395227114336,0.19671395227114336,7
14,2,clear,5,0.34864336648575917,0.214262678550009,0.26345561276442864,0.21428730325145445,8
14,2,clear,8,0.341294865809177,0.17884139011560862,0.24803104259805583,0.18611482808686547,9
14,2,clear,9,0.39262959298478506,0.1841940127939848,0.12175514105418594,0.15545829761937496,10
14,2,clear,7,0.5533833960263645,0.1883073155024047,0.04418268773764407,0.30474074903021414,11
14,2,clear,9,0.4920382617436959,0.14871560626594002,0.10461387980857074,0.0887676408864129,12
14,2,clear,11,0.3422826541856538,0.14709504105734128,0.1973428188704176,0.11055378344902816,13
14,3,+2SNR,1,0.6750424625109196,0.25921746029584247,0.6750424625109196,0.186968627531856,1
14,3,+2SNR,2,0.7281800421191867,0.22110031559700571,0.7281800421191867,0.30233760771792495,2
14,3,+2SNR,3,0.4985572789708289,0.2304308371562548,0.4985572789708289,0.22949161752841007,3
14,3,+2SNR,4,0.4512532083315848,0.1908271197564073,0.4512532083315848,0.4957479324659316,4
14,3,+2SNR,4,0.21064382679491717,0.33527806156592055,0.07533598372357835,0.07533598372357835,5
14,3,+2SNR,5,0.6263215741265263,0.2703295909297416,0.4342479730767176,0.33063214483602466,6
14,3,+2SNR,5,0.5513670466834895,0.23850109263268585,0.4021744224923674,0.21504763343226152,7
14,3,+2SNR,6,0.6591184497027067,0.2747519240564156,0.23897214497430777,0.15219621304021083,8
14,3,+2SNR,5,0.4371323124449251,0.3511392909062055,0.3937077788888126,0.2412379447159248,9
15,1,clear,17,0.1886132998020165,0.14329324190422785,0.01563051345067387,0.05027000411035198,1
15,1,clear,5,0.22851837427472796,0.13343057272175873,0.07254893440793765,0.04437803269589499,2
15,1,clear,2,0.3034854187409162,0.16854047141868045,0.20087160800593573,0.0162751401429754,3
15,1,clear,11,0.3688469890479624,0.22121631549860196,0.03946435604803486,0.07377563247921937,4
15,1,clear,11,0.20450464417321845,0.2223808563319584,-0.07759704984493197,0.0242170423204129,5
15,1,clear,11,0.25277824269578053,0.18861228864793533,0.05853305733893333,0.0527734981479574,6
15,1,clear,17,0.2847215069637564,0.17275707547298338,0.19155205841849676,0.12088213780264968,7
15,1,clear,11,0.2297459366166558,0.17088029899234386,0.2235247972957508,0.07115364395577986,8
15,1,clear,14,0.2204962141369405,0.13814896039225594,0.16317528147804825,0.1540576433950172,9
15,1,clear,14,0.26448085467664595,0.1608996675103992,0.2016733531412244,0.21471337924339007,10
15,1,clear,11,0.30336346717249746,0.23219270171719253,0.30336346717249746,0.30336346717249746,11
15,1,clear,5,0.2649349543951202,0.16081816423397044,0.21845951565557736,0.23877804170815164,12
15,1,clear,17,0.24358422096908935,0.183485818349009,0.1372589638575129,0.1994361438699488,13
15,1,clear,17,0.19113601641089023,0.1446558774014292,0.1581609023986908,0.11968652367219418,14
15,1,clear,11,0.24675245834334691,0.12570459132242984,0.12566268696856292,0.23151456218552469,15
15,1,clear,2,0.1897341098179238,0.14009654746100955,0.12329002562532658,0.12612358164246226,16
15,1,clear,11,0.2722110105457708,0.13359614228411856,0.2481261122269143,0.1567526478868404,17
15,1,clear,11,0.30929662555361004,0.16898739726504236,0.2053417349976921,0.07404284112106753,18
15,1,clear,20,0.2566337540483629,0.18189792326748055,0.2390442370671733,0.15083108265336098,19
15,1,clear,11,0.2743360434476602,0.166631101716702,0.1842484350144768,0.09311753270161706,20
15,1,clear,14,0.22746283159382472,0.1896209137794747,0.1079034451139264,0.13659147869674182,21
15,2,+2SNR,3,0.4514501982529946,0.05798435373768754,0.19402702703443195,-0.03945468621820873,1
15,2,+2SNR,2,0.38543044901150714,0.07489746729140223,0.38543044901150714,0.05047428446275028,2
15,2,+2SNR,2,0.4144899892512107,0.06269096336855184,0.1711301849999585,0.01319990682558071,3
15,2,+2SNR,2,0.3684493553675337,0.11546349198837864,0.06781612078679272,-0.02160867513318164,4
15,2,+2SNR,1,0.1269709643505027,0.0931115987379424,0.05352533083700253,0.16351566729383035,5
15,2,+2SNR,1,0.265340307587728,0.110993030280915,0.09157734916003311,0.19949622088580957,6
15,2,+2SNR,5,0.3614197243921801,0.08093573737468406,0.10485379374443864,0.10485379374443864,7
15,2,+2SNR,5,0.21546499561017532,0.19996181623758053,0.10397167466428814,0.04633932138936766,8
15,2,+2SNR,12,0.19432612549858524,0.1323737183846688,-0.024377919497553,-0.00859766093755794,9
15,2,+2SNR,12,0.1291055573861504,0.1426561904298555,0.07458073238047035,0.1160500810973787,10
15,2,+2SNR,5,0.15672445962172726,0.15327535846546966,0.04067520295898742,0.36564794779256127,11
15,2,+2SNR,5,0.0986531935479321,0.12986356604186736,0.03521703037748615,0.09488304395032146,12
15,2,+2SNR,11,0.30114742415772,0.11840946404925784,0.12206110125150849,0.0296959779949444,13
15,3,-4SNR,1,0.20114077681797032,0.10038444543536548,0.20114077681797032,0.00963822637724537,1
15,3,-4SNR,6,0.20471080017855744,0.10575098008564264,0.01108579216858168,-0.01495667906420099,2
15,3,-4SNR,4,0.17383769723238496,0.11309875394259045,0.02250976867298246,0.03955708557921969,3
15,3,-4SNR,6,0.10620151663919472,0.11672604929847724,0.08132411189781938,0.11861131155460464,4
15,3,-4SNR,7,0.04748793014900662,0.11400882897330132,0.01406256225828262,0.01406256225828262,5
15,3,-4SNR,5,0.2139486030864814,0.11472559179997754,0.2060278304075009,0.10620151663919472,6
15,3,-4SNR,5,0.12384476722832302,0.07739551302728694,0.07566482364713026,0.0060185146669592,7
15,3,-4SNR,8,0.15047558245799786,0.08891175836485476,0.15047558245799786,0.06265807238368974,8
15,3,-4SNR,9,0.1288478938947609,0.06718963970092548,0.1288478938947609,0.11721461995034752,9
17,1,+2SNR,13,0.2668447328162219,0.15997239907596,0.2413865382430309,0.05831554638798561,1
17,1,+2SNR,3,0.360129955310651,0.15927675578290848,0.3055907181726331,0.21398355590133192,2
17,1,+2SNR,4,0.43345852144630986,0.18997196549309003,0.28729775300531174,0.13700293112919287,3
17,1,+2SNR,4,0.31821473632711916,0.20946415058152557,0.31821473632711916,0.12009064470537072,4
17,1,+2SNR,9,0.20834620798571776,0.19986116796686057,0.1452291698342399,0.216520858673919,5
17,1,+2SNR,8,0.49418643027987463,0.21461631909533024,0.17793431209301794,0.14222711510102715,6
17,1,+2SNR,17,0.35451909750321653,0.219796368396296,0.0434261769475876,0.13776574151049514,7
17,1,+2SNR,9,0.4954130857762475,0.2118124882712209,0.4423148006799451,0.09727410400593792,8
17,1,+2SNR,7,0.49107615438629176,0.17191969270627885,0.34536377636851423,0.18442443968695388,9
17,1,+2SNR,10,0.4276102872355384,0.15813114983608034,0.4276102872355384,0.2095753285693032,10
17,1,+2SNR,11,0.34936200732996875,0.17828810958413652,0.34936200732996875,0.34936200732996875,11
17,1,+2SNR,13,0.38922813853371185,0.18550583841400395,0.3752356393470633,0.26343203031633233,12
17,1,+2SNR,13,0.37772258026017425,0.23780645978822745,0.37772258026017425,0.14078105407027025,13
17,1,+2SNR,13,0.27748614391082077,0.24691018104593088,0.2675140486980662,0.2049679145270221,14
17,1,+2SNR,16,0.2435528134589572,0.2048500382896833,0.21332804706237216,0.18935181694042671,15
17,1,+2SNR,8,0.23484457995526983,0.1916933122340844,0.2002474513297267,0.22188193800711825,16
17,1,+2SNR,13,0.32367642442701666,0.21565346181302203,0.18033847461118535,0.15018692002756392,17
17,1,+2SNR,15,0.356144177509985,0.24848175534032413,0.09917103331960037,0.04826072387017773,18
17,1,+2SNR,17,0.3800750908991329,0.23526068065542907,0.1605056856917243,0.14263133831398442,19
17,1,+2SNR,17,0.43009575931430005,0.20908466947264015,0.17032997785151066,0.07367471291568777,20
17,1,+2SNR,19,0.3723831885854562,0.2075399897480593,0.11104570327890809,0.12116839871613154,21
17,2,clear,3,0.5644532745853041,0.10623977702161463,0.14431350537830345,0.098225743604709,1
17,2,clear,5,0.6287657395376395,0.17417891576791783,0.2663770461343911,0.01493051841713521,2
17,2,clear,5,0.577737501848668,0.13547583951776754,0.4083969927122865,0.03871956795307552,3
17,2,clear,7,0.5916559914340646,0.18798083014975292,0.396817804081683,0.09893101596192803,4
17,2,clear,8,0.5454229427846046,0.15288223311461047,0.15098315302217608,0.27310295848507815,5
17,2,clear,6,0.41198928894945464,0.14436830055781125,0.41198928894945464,0.37632938351102546,6
17,2,clear,7,0.5762992133587392,0.12581532737134404,0.5762992133587392,0.5762992133587392,7
17,2,clear,6,0.37632938351102546,0.23713422148052268,0.2207702475366498,0.08895176423452378,8
17,2,clear,13,0.3766755961184134,0.1580637976380097,0.05654188322492214,0.24366045789306412,9
17,2,clear,13,0.38126845641941176,0.11984038503918398,0.09429494442111598,0.42297353384118885,10
17,2,clear,13,0.40009388730211554,0.17180829167552675,0.3030856374009313,0.48586269634395074,11
17,2,clear,12,0.21138612524021688,0.21253910522932629,0.21138612524021688,0.2521589939240445,12
17,2,clear,6,0.32335393717873884,0.16640391424605155,0.1314066113430749,0.05021659126742035,13
17,3,-4SNR,8,0.1703679206101252,0.17258329219143886,0.0898868691579278,0.2084517284777138,1
17,3,-4SNR,2,0.2585972279442899,0.1422603943406895,0.2585972279442899,0.1272462692118424,2
17,3,-4SNR,2,0.18462784982814723,0.16999038710381498,0.13128173760759074,0.10811024421785057,3
17,3,-4SNR,3,0.19897276565970995,0.1378040059190936,0.18336655112858247,0.4301089958534083,4
17,3,-4SNR,1,0.08235510810575397,0.284422387657001,0.01395084815348874,0.01395084815348874,5
17,3,-4SNR,5,0.5979609948100846,0.17438944320528577,0.3295635039844666,0.11824170157127992,6
17,3,-4SNR,7,0.26186258152357045,0.10851094442001756,0.26186258152357045,0.09358859994036334,7
17,3,-4SNR,7,0.34485135895929575,0.162038498561552,0.3231359827937422,0.11668348120110034,8
17,3,-4SNR,5,0.2932320098190682,0.21799973040532936,0.18798803475901824,0.15484963319956407,9
18,1,clear,1,0.29352123254168083,0.1163855201706106,0.29352123254168083,0.09046037007686668,1
18,1,clear,15,0.17623039014729802,0.1104083547391949,0.15685486939125218,0.21547448716717532,2
18,1,clear,3,0.35202734920462886,0.1151327763394184,0.35202734920462886,0.08885055165977686,3
18,1,clear,4,0.2776023257989483,0.12328250150568094,0.2776023257989483,0.1324809301323774,4
18,1,clear,5,0.18233823938080068,0.1109318903062672,0.18233823938080068,0.11011939595602804,5
18,1,clear,6,0.2111913848612291,0.12048500525537607,0.2111913848612291,0.10741732204990448,6
18,1,clear,11,0.3229538711546279,0.12822722521818028,0.07091926071818527,0.06526932294132504,7
18,1,clear,10,0.3664378791867964,0.14644967407728512,0.1666240416118358,0.10639911242437604,8
18,1,clear,10,0.4107659714462255,0.08319589068616981,0.09079729334524927,0.19162039774839096,9
18,1,clear,10,0.4285727035249232,0.0741007719304183,0.4285727035249232,0.2346169071827222,10
18,1,clear,2,0.16946323000027294,0.1219229859513382,0.12693823682671398,0.12693823682671398,11
18,1,clear,14,0.4090488966629048,0.10784252327813187,0.2869558123399135,0.2375519694739371,12
18,1,clear,15,0.3213148030184795,0.16073688304533434,0.16655406084356375,0.02487791037333857,13
18,1,clear,15,0.1978964826569837,0.16578137050863756,0.1886984730062116,0.13201881184623612,14
18,1,clear,16,0.3004558068422928,0.13716211329521963,0.15454420095776594,0.19747435541553787,15
18,1,clear,17,0.2479047225675055,0.12476358354589832,0.19241513825445075,0.07444014417022668,16
18,1,clear,17,0.4134757759321762,0.11578542294880063,0.4134757759321762,0.1731134925344063,17
18,1,clear,17,0.3234335780913538,0.11878703053668307,0.2257899429271996,0.12014911966615426,18
18,1,clear,19,0.35776446225602243,0.142704250558178,0.35776446225602243,0.12192295693874249,19
18,1,clear,21,0.30861874037319637,0.11678832990845558,0.14376416211035334,0.07871254134360745,20
18,1,clear,21,0.3273079837464097,0.11512288178273417,0.3273079837464097,0.04461760067785039,21
18,2,-4SNR,5,0.4200529451386478,0.07423551518149597,0.3158693691956641,0.08328207605797452,1
18,2,-4SNR,7,0.29601333846847666,0.13670805405874148,0.1312871113958436,0.0309465024665124,2
18,2,-4SNR,9,0.3369842129503468,0.0847628444321756,0.01810126869312065,0.03858900761579208,3
18,2,-4SNR,5,0.3348356331424903,0.1300280252248867,0.29246817722946644,0.1049359633648262,4
18,2,-4SNR,4,0.29887430963121975,0.1506208542300866,0.21655345443447563,0.02194828998706136,5
18,2,-4SNR,11,0.2693279989759621,0.1478955889910728,0.0907308817443884,0.15659382821043497,6
18,2,-4SNR,6,0.3078881353886008,0.12072743450226124,0.2801443313788633,0.2801443313788633,7
18,2,-4SNR,11,0.3095896876252151,0.15625852982913072,0.24423463870602072,0.1921000076906052,8
18,2,-4SNR,8,0.22365226853654,0.12335757569059869,0.1151719153617542,0.10104912648743997,9
18,2,-4SNR,8,0.33298228858523954,0.12139083702317904,0.06061857922662589,0.11047019823149733,10
18,2,-4SNR,7,0.17651327453588378,0.13483107779018697,0.1631353071252152,0.2615222788952022,11
18,2,-4SNR,10,0.26312013330444006,0.13468939334250285,-0.00195911678447609,0.08450879293868566,12
18,2,-4SNR,11,0.24649090816163263,0.1262356505973114,0.08927561545270735,0.01176510181855868,13
18,3,+2SNR,1,0.22451019607570188,0.1282582907378236,0.22451019607570188,0.13743899061174952,1
18,3,+2SNR,1,0.24979281075590365,0.11014937917574254,0.19832756841424531,0.15218758642330518,2
18,3,+2SNR,1,0.11207691971111174,0.14673616051074323,0.06463295952456058,0.09703181339142145,3
18,3,+2SNR,9,0.14390715660234452,0.10444078211132436,0.12037494180819128,0.34319465252567233,4
18,3,+2SNR,3,0.11388385831658328,0.20283664750854735,0.00114841824238929,0.00114841824238929,5
18,3,+2SNR,5,0.34744855204872654,0.13152691953885143,0.24129447939306356,0.09999078426583616,6
18,3,+2SNR,7,0.23196442683536408,0.07835873156619942,0.23196442683536408,0.00506517560481771,7
18,3,+2SNR,7,0.2960507836401726,0.11529345560214772,0.22004998218934907,0.08197082032554462,8
18,3,+2SNR,2,0.22270209731255644,0.16891027838100375,0.1914622238120725,0.10866642252588868,9
19,1,+2SNR,1,0.5028977866531135,0.10963140008896063,0.5028977866531135,0.08163804943089949,1
19,1,+2SNR,12,0.2807970434178237,0.11086838577871153,0.1843595108224737,0.17437717847292727,2
19,1,+2SNR,2,0.4297961554244385,0.11991486172652537,0.37800351079508954,0.15201640429964342,3
19,1,+2SNR,3,0.3118145013953672,0.13288406522837048,0.1816012187288999,0.1424389401729209,4
19,1,+2SNR,3,0.22949845080125308,0.1333656616475083,0.07652250172479466,0.20443376333650495,5
19,1,+2SNR,5,0.2712964121000479,0.1421128647253754,0.12424911910810953,0.1750521014702444,6
19,1,+2SNR,9,0.3361116909813673,0.13952765301626538,0.2020723822153231,0.09871213115142724,7
19,1,+2SNR,3,0.2925667044936216,0.13757700952522836,0.08587730972285568,-0.01092328679248678,8
19,1,+2SNR,8,0.3580572320703095,0.10126857773170156,0.24209970202332337,0.18572908390104412,9
19,1,+2SNR,9,0.3346911493508724,0.08705186143777499,0.1829873832493826,0.24909303310665787,10
